1,5238,605.57,116.88,24.08,18.16,1,-1,-1,-1
1,5237,603.43,76.31,17.73,15.76,1,-1,-1,-1
1,5236,575.03,93.34,22.34,19.34,1,-1,-1,-1
1,5235,930.50,191.90,76.64,33.88,1,-1,-1,-1
1,5234,582.61,349.27,30.66,64.04,1,-1,-1,-1
1,5233,893.89,156.99,53.06,23.19,1,-1,-1,-1
1,5232,664.26,111.24,25.92,19.36,1,-1,-1,-1
1,5231,714.03,86.70,33.33,19.91,1,-1,-1,-1
1,5230,887.82,145.51,83.88,37.67,1,-1,-1,-1
1,5229,506.29,325.42,49.76,104.62,1,-1,-1,-1
1,5228,725.41,83.03,29.13,16.90,1,-1,-1,-1
1,5227,355.56,264.89,140.72,140.89,1,-1,-1,-1
1,5226,705.33,101.58,37.67,20.70,1,-1,-1,-1
1,5225,680.18,76.19,29.56,19.37,1,-1,-1,-1
1,5224,557.29,105.82,29.56,26.53,1,-1,-1,-1
1,5223,813.00,210.26,130.63,60.34,1,-1,-1,-1
1,5222,935.71,182.89,82.80,31.25,1,-1,-1,-1
2,5246,630.20,363.82,28.46,68.62,1,-1,-1,-1
2,5245,671.59,78.20,28.25,17.07,1,-1,-1,-1
2,5244,666.15,68.64,32.42,19.23,1,-1,-1,-1
2,5243,669.38,62.71,30.91,16.87,1,-1,-1,-1
2,5242,604.90,309.36,24.74,48.44,1,-1,-1,-1
2,5241,648.60,305.30,30.71,65.53,1,-1,-1,-1
2,5240,878.28,169.97,58.16,27.16,1,-1,-1,-1
2,5239,683.23,366.02,36.49,73.93,1,-1,-1,-1
2,5238,602.99,115.47,26.53,20.95,1,-1,-1,-1
2,5236,573.90,95.25,21.67,18.77,1,-1,-1,-1
2,5235,925.69,190.96,78.08,33.51,1,-1,-1,-1
2,5234,572.67,356.59,32.57,71.63,1,-1,-1,-1
2,5233,889.42,155.18,49.18,22.07,1,-1,-1,-1
2,5232,661.34,111.42,26.78,19.95,1,-1,-1,-1
2,5231,714.45,88.12,33.06,20.26,1,-1,-1,-1
2,5230,882.98,145.45,75.84,32.58,1,-1,-1,-1
2,5229,515.30,350.04,37.11,78.91,1,-1,-1,-1
2,5228,723.31,82.84,29.48,17.36,1,-1,-1,-1
2,5227,346.48,283.59,146.90,144.57,1,-1,-1,-1
2,5226,703.10,100.19,36.42,20.85,1,-1,-1,-1
2,5225,679.59,76.17,28.78,18.99,1,-1,-1,-1
2,5224,557.74,109.14,26.89,24.39,1,-1,-1,-1
2,5223,811.20,208.40,126.67,56.69,1,-1,-1,-1
2,5222,929.70,181.09,85.80,31.51,1,-1,-1,-1
3,5249,516.29,358.55,34.75,69.90,1,-1,-1,-1
3,5248,561.62,74.01,19.01,17.55,1,-1,-1,-1
3,5247,553.35,72.03,19.58,16.99,1,-1,-1,-1
3,5246,630.64,364.17,28.60,69.62,1,-1,-1,-1
3,5244,665.62,71.48,31.07,18.99,1,-1,-1,-1
3,5243,669.75,62.43,28.22,16.09,1,-1,-1,-1
3,5242,602.77,306.90,28.11,57.50,1,-1,-1,-1
3,5238,591.65,117.42,31.73,24.74,1,-1,-1,-1
3,5237,601.81,75.71,17.94,16.32,1,-1,-1,-1
3,5236,571.86,94.14,21.32,18.57,1,-1,-1,-1
3,5235,931.14,184.21,71.30,28.68,1,-1,-1,-1
3,5234,572.70,367.69,30.08,66.37,1,-1,-1,-1
3,5232,663.95,110.61,24.21,18.64,1,-1,-1,-1
3,5231,710.38,86.91,32.76,20.54,1,-1,-1,-1
3,5230,877.43,142.48,79.26,33.61,1,-1,-1,-1
3,5228,718.49,82.92,30.73,18.01,1,-1,-1,-1
3,5227,330.44,283.15,159.95,162.13,1,-1,-1,-1
3,5226,700.48,99.53,36.36,21.00,1,-1,-1,-1
3,5225,678.45,76.73,28.61,19.28,1,-1,-1,-1
3,5224,556.87,110.85,27.08,24.31,1,-1,-1,-1
3,5223,809.14,203.06,126.48,58.45,1,-1,-1,-1
3,5222,915.83,174.80,105.85,39.28,1,-1,-1,-1
4,5238,586.82,118.57,32.76,25.07,1,-1,-1,-1
4,5236,570.29,97.28,22.09,18.94,1,-1,-1,-1
4,5234,572.59,372.87,28.61,62.63,1,-1,-1,-1
4,5232,660.65,110.99,24.72,19.09,1,-1,-1,-1
4,5231,706.79,89.20,32.89,20.71,1,-1,-1,-1
4,5230,872.07,139.68,78.78,33.41,1,-1,-1,-1
4,5228,716.17,82.24,31.40,18.18,1,-1,-1,-1
4,5227,307.67,278.81,180.53,186.52,1,-1,-1,-1
4,5226,697.38,100.02,36.90,21.17,1,-1,-1,-1
4,5225,677.66,76.90,28.25,19.20,1,-1,-1,-1
4,5224,554.20,110.74,27.32,24.67,1,-1,-1,-1
4,5223,806.08,197.40,126.41,59.59,1,-1,-1,-1
4,5222,901.56,162.27,124.07,46.91,1,-1,-1,-1
5,5244,666.97,71.85,27.68,17.73,1,-1,-1,-1
5,5243,670.17,62.18,26.26,15.76,1,-1,-1,-1
5,5242,601.12,304.53,29.04,61.57,1,-1,-1,-1
5,5238,586.88,118.52,32.41,24.82,1,-1,-1,-1
5,5237,599.26,75.94,17.16,16.39,1,-1,-1,-1
5,5236,569.31,94.92,21.69,18.67,1,-1,-1,-1
5,5231,703.30,90.87,32.77,20.91,1,-1,-1,-1
5,5230,869.26,137.06,74.48,31.67,1,-1,-1,-1
5,5228,714.41,82.00,29.83,17.52,1,-1,-1,-1
5,5227,282.89,279.92,199.90,206.76,1,-1,-1,-1
5,5226,694.64,100.23,36.96,21.05,1,-1,-1,-1
5,5225,678.01,76.47,26.95,18.55,1,-1,-1,-1
5,5224,552.70,110.91,27.11,24.97,1,-1,-1,-1
5,5223,802.06,193.64,124.41,58.09,1,-1,-1,-1
5,5222,896.73,159.89,126.03,46.40,1,-1,-1,-1
6,5249,512.37,371.72,33.40,61.29,1,-1,-1,-1
6,5248,558.03,76.07,18.80,17.66,1,-1,-1,-1
